65504,3116149612 64850,6866394056 60291,1001628608 65444,4638438389 64852,2837581143 58161,0661816847
65504,3116149612 64856,4843391468 60104,5440217908 65444,4638438389 64852,9222528336 58498,1769207231
65504,3116149612 64860,3621780402 60864,3826293294 65444,4638438389 64854,3841786411 58212,4668661749
65504,3116149612 64864,3215433921 61270,8758227492 65444,4638438389 64855,1832694665 58264,6804082814
65530,5272234146 64874,8715822542 61135,59871603 65444,4638438389 64859,9483815984 58335,8191933782
65530,5272234146 64879,7961917161 61504,1292720598 65444,4638438389 64855,7841857855 58212,4668661749
65530,5272234146 64885,4199884265 60395,0971970325 65470,6794522923 64859,0442413502 58885,7662255415
65530,5272234146 64889,9943935216 61582,5686071929 65470,6794522923 64860,4359442826 57653,4927740821
65530,5272234146 64890,1054380187 61375,4356012052 65470,6794522923 64859,1736703457 58415,4674793941
65530,5272234146 64889,9943935216 61586,1597017139 65470,6794522923 64860,8218369431 58310,4931041105
65530,5272234146 64889,9943935216 60615,1619208145 65470,6794522923 64859,1736703457 58213,5150425049
65530,5272234146 64889,9943935216 60716,6792180964 65470,6794522923 64864,9757094019 58901,1369013892
65530,5272234146 64894,5268036678 61206,6918620747 65470,6794522923 64864,9757094019 58310,4931041105
65530,5272234146 64894,5268036678 60399,0116023838 65470,6794522923 64864,9757094019 58714,8891275751
65530,5272234146 64894,5268036678 60920,1128143602 65470,6794522923 64869,1399052148 58310,4931041105
65530,5272234146 64900,0090870183 61336,0091997976 65530,5272234146 64901,1244910582 59008,0911498816
65530,5272234146 64909,8756797509 60811,2832911214 65530,5272234146 64901,7576284714 58716,5796751934
65530,5272234146 64909,8756797509 61135,59871603 65530,5272234146 64901,7576284714 58945,215404318
65530,5272234146 64909,8756797509 60920,1128143602 65530,5272234146 64901,7576284714 58298,8003284187
65530,5272234146 64909,8756797509 60711,9778063709 65530,5272234146 64901,7576284714 58656,0366751579
65530,5272234146 64909,8756797509 60908,5213032108 65530,5272234146 64901,7576284714 58461,9999548964
65530,5272234146 64909,8756797509 60440,7556464426 65530,5272234146 64905,6560776386 58310,4931041105
65530,5272234146 64909,8756797509 60082,9903212178 65530,5272234146 64906,2868638769 58776,358837355
65530,5272234146 64909,8756797509 61648,204986264 65530,5272234146 64906,8696644207 58372,3082249668
65530,5272234146 64909,8756797509 61643,8194198676 65530,5272234146 64915,6176924916 58310,4931041105
65530,5272234146 64911,0140596757 61729,4193615815 65530,5272234146 64917,5486332886 58461,9999548964
65530,5272234146 64911,0140596757 61365,4486723172 65530,5272234146 64917,5486332886 58642,1104131324
65530,5272234146 64913,3909584467 60991,1986794057 65530,5272234146 64917,5486332886 58720,3126417801
65530,5272234146 64913,3909584467 60610,2957687058 65530,5272234146 64917,5486332886 58639,3678523992
65530,5272234146 64913,3909584467 60908,5213032108 65530,5272234146 64917,5486332886 58642,1104131324
65530,5272234146 64913,3909584467 61714,7392879966 65530,5272234146 64917,6669710245 58471,1219644132
65530,5272234146 64913,3909584467 61958,7192898327 65530,5272234146 64919,352002237 58639,3678523992
65530,5272234146 64913,7142240177 61228,4557825843 65530,5272234146 64920,6139226975 58298,8003284187
65530,5272234146 64913,7142240177 60716,6792180964 65530,5272234146 64920,6139226975 58491,4241222413
65530,5272234146 64918,0603921413 60908,5213032108 65530,5272234146 64920,6139226975 58642,1104131324
65530,5272234146 64931,3133781797 60730,6274709196 65530,5272234146 64933,2963336057 58298,8003284187
65531,7651663662 64961,9367587926 61145,9655715447 65530,5272234146 64933,2963336057 58298,8003284187
65531,7651663662 64961,9367587926 61124,8723483233 65530,5272234146 64933,3561880396 58459,1593434063
65531,7651663662 64961,9367587926 60547,5037316416 65530,5272234146 64933,3561880396 58270,3015348834
65531,7651663662 64965,1941895901 60807,0411839065 65530,5272234146 64934,2996900364 56960,5384162476
65531,7651663662 64965,1941895901 60826,4309271883 65530,5272234146 64937,7320740174 58298,8003284187
65531,7651663662 64968,7460913835 61236,7261987765 65530,5272234146 64937,7320740174 58310,4931041105
65531,7651663662 64968,7460913835 61139,4460875785 65530,5272234146 64937,7320740174 58459,1593434063
65531,7651663662 64968,7460913835 60826,4309271883 65530,5272234146 64938,9939944779 58211,4715682
65531,7651663662 64968,7460913835 61919,9827665644 65530,5272234146 64938,9939944779 58720,3126417801
65531,7651663662 64968,7460913835 60952,1825809472 65530,5272234146 64938,9939944779 58310,4931041105
65531,7651663662 64968,7460913835 61585,0105811342 65530,5272234146 64938,9939944779 58639,3678523992
65531,7651663662 64968,7460913835 61124,8723483233 65530,5272234146 64938,9939944779 58506,7890092042
65531,7651663662 64968,7460913835 61007,4304935857 65530,5272234146 64938,9939944779 58548,2640310372
65531,7651663662 64968,7460913835 61666,3650220841 65530,5272234146 64946,4953873451 58712,6370983931
65531,7651663662 64969,2226538109 60261,3042302038 65530,5272234146 64946,4953873451 58802,8919689754
65574,3264481947 64973,4787819937 61298,1844877892 65530,5272234146 64946,4953873451 58499,4355862264
65574,3264481947 64980,9801748609 61431,7580338508 65530,5272234146 64946,4953873451 58951,3555906387
65574,3264481947 64987,2438652763 60269,8606995314 65530,5272234146 64946,4953873451 58776,358837355
65665,0169160432 65010,6837757492 61470,891089275 65530,5272234146 64946,4953873451 58298,8003284187
65574,3264481947 65023,7395495597 60807,0411839065 65665,0169160432 65014,2646070299 58298,8003284187
65574,3264481947 65023,7395495597 61629,7980285749 65665,0169160432 65014,2646070299 58506,7890092042
65574,3264481947 65023,7395495597 60807,0411839065 65665,0169160432 65014,2646070299 58526,0451383903
65574,3264481947 65023,7395495597 60760,9964280673 65665,0169160432 65014,2646070299 58298,8003284187
65574,3264481947 65023,7395495597 60955,596492622 65671,0923820693 65014,8721536326 58820,7653529078
65574,3264481947 65023,7395495597 60918,2547773565 65671,0923820693 65014,8721536326 58298,8003284187
65574,3264481947 65023,7395495597 60477,567448825 65671,0923820693 65014,8721536326 58820,7653529078
65574,3264481947 65026,8424063372 60662,2167861292 65671,0923820693 65014,8721536326 58754,9713936769
65574,3264481947 65023,7395495597 61102,7880882141 65671,0923820693 65014,8721536326 58838,2549908213
65574,3264481947 65023,7395495597 61007,4304935857 65671,0923820693 65014,8721536326 58706,6057579566
65574,3264481947 65023,7395495597 60788,7422142149 65671,0923820693 65014,8721536326 58310,4931041105
65574,3264481947 65023,7395495597 61350,4058702943 65671,0923820693 65014,8721536326 58298,8003284187
65574,3264481947 65032,925375956 60788,7422142149 65671,0923820693 65014,8721536326 58820,7653529078
65574,3264481947 65032,925375956 61432,2119410882 65706,014766218 65018,3643920474 58442,2552810889
65574,3264481947 65040,7087975858 61007,4304935857 65706,014766218 65018,3643920474 58831,2720734058
65574,3264481947 65040,7087975858 61932,3946077385 65706,014766218 65018,3643920474 58499,4355862264
65574,3264481947 65040,7087975858 62013,9231446962 65706,014766218 65018,3643920474 58298,8003284187
65665,0169160432 65049,7778443707 61720,5709674158 65706,014766218 65018,3643920474 58706,6057579566
65665,0169160432 65049,7778443707 61612,7405863971 65706,014766218 65018,3643920474 58310,4931041105
65665,0169160432 65049,7778443707 60917,961066932 65706,014766218 65018,3643920474 58776,358837355
65706,014766218 65068,2484930762 60782,2769915692 65706,014766218 65068,2484930762 58964,9317049798
65706,014766218 65068,2484930762 61680,6283851074 65706,014766218 65068,2484930762 58499,4355862264
65706,014766218 65070,6318380608 61634,0454006976 65706,014766218 65068,2484930762 58927,4371633992
65706,014766218 65068,2484930762 61350,4058702943 65706,014766218 65068,2484930762 58706,6057579566
65706,014766218 65068,2484930762 61726,0232273591 65706,014766218 65068,2484930762 58776,358837355
65706,014766218 65071,3708258707 60788,7422142149 65706,014766218 65068,2484930762 58332,0036180269
65706,014766218 65089,0342562584 60830,7536123781 65706,014766218 65068,2484930762 58776,358837355
65706,014766218 65092,7397650616 61385,6028521678 65706,014766218 65068,2484930762 58694,5819646392
65706,014766218 65096,6834172888 60977,2828791301 65706,014766218 65068,2484930762 58776,358837355
65706,014766218 65097,7253371026 61006,462684656 65706,014766218 65068,2484930762 58776,358837355
65706,014766218 65097,7253371026 60830,7536123781 65706,014766218 65068,2484930762 58776,358837355
65706,014766218 65100,936571513 60706,4405844466 65706,014766218 65068,2484930762 58499,4355862264
65706,014766218 65100,936571513 60756,1913662687 65706,014766218 65068,2484930762 58557,1396107713
65706,014766218 65100,936571513 61066,0470062195 65706,014766218 65068,2484930762 58706,6057579566
65706,014766218 65101,0413034017 61927,3975031952 65706,014766218 65068,2484930762 59032,7020397068
65706,014766218 65101,0413034017 60903,1761457377 65706,014766218 65068,2484930762 58332,0036180269
65706,014766218 65101,0413034017 62060,8334797568 65706,014766218 65068,2484930762 59181,1211284321
65706,014766218 65101,0413034017 61567,6976967985 65706,014766218 65068,2484930762 58706,6057579566
65706,014766218 65101,0413034017 60838,1203804046 65706,014766218 65068,2484930762 58951,5073703401
65706,014766218 65101,0413034017 61932,3946077385 65706,014766218 65068,2484930762 58499,4355862264
65706,014766218 65101,0413034017 61121,7882280678 65706,014766218 65101,0413034017 57733,8752048855
65706,014766218 65121,5020448039 62087,6210592213 65706,014766218 65103,6530915326 58939,6962597995
65706,014766218 65131,3605452749 62190,0700130987 65706,014766218 65101,0413034017 58967,8000307941
65706,014766218 65131,3605452749 61677,6244010773 65706,014766218 65101,0413034017 58298,8003284187
65706,014766218 65131,3605452749 60542,0224985564 65706,014766218 65101,0413034017 58403,6022776241
65706,014766218 65131,3605452749 61217,2433333442 65706,014766218 65101,0413034017 58951,5073703401
65706,014766218 65131,3605452749 61216,5413445529 65706,014766218 65101,0413034017 58589,7834954546
65706,014766218 65131,3605452749 61677,6244010773 65706,014766218 65110,8998038727 59128,5938276595
65706,014766218 65131,3605452749 60711,9778063709 65706,014766218 65110,8998038727 58499,4355862264
65706,014766218 65131,3605452749 61000,5382153037 65706,014766218 65110,8998038727 58577,0640597829
65706,014766218 65131,3605452749 60935,6887759841 65706,014766218 65110,8998038727 58499,4355862264
65706,014766218 65131,3605452749 61449,0481206958 65706,014766218 65110,8998038727 58499,4355862264
65706,014766218 65131,3605452749 60654,5340892892 65706,014766218 65110,8998038727 58939,6962597995
65706,014766218 65131,3605452749 60273,4867437749 65706,014766218 65113,5115920036 58315,7126717077
65706,014766218 65131,3605452749 61216,5413445529 65706,014766218 65113,5115920036 58719,3036839029
65706,014766218 65131,3605452749 61613,5273845519 65706,014766218 65113,5115920036 58298,8003284187
65706,014766218 65131,3605452749 61389,6921892929 65706,014766218 65118,5044553417 59082,3174765352
65706,014766218 65131,3605452749 61900,4707244643 65706,014766218 65118,5044553417 58602,951750239
65706,014766218 65131,3605452749 61183,2301888244 65706,014766218 65118,5044553417 58602,951750239
65706,014766218 65131,3605452749 60273,4867437749 65706,014766218 65118,5044553417 59011,0064580003
65706,014766218 65138,9651967439 61092,3799305764 65706,014766218 65138,9651967439 58776,358837355
65706,014766218 65138,9651967439 61642,6958804748 65706,014766218 65138,9651967439 57905,5818860627
65706,014766218 65138,9651967439 60654,5340892892 65706,014766218 65138,9651967439 58652,4649808686
65706,014766218 65144,6132597886 61901,5675413254 65706,014766218 65138,9651967439 59011,0064580003
65706,014766218 65144,6132597886 61307,872316036 65706,014766218 65138,9651967439 58719,3036839029
65706,014766218 65144,6132597886 60654,5340892892 65706,014766218 65138,9651967439 58776,358837355
65706,014766218 65144,6132597886 60688,5771768716 65706,014766218 65138,9651967439 58499,4355862264
65706,014766218 65144,6132597886 60032,2211277748 65706,014766218 65138,9651967439 58652,4649808686
65706,014766218 65144,6132597886 59542,8601349159 65706,014766218 65138,9651967439 58499,4355862264
65706,014766218 65144,6132597886 62131,4148537459 65706,014766218 65138,9651967439 58298,8003284187
65706,014766218 65144,6132597886 61878,5892945947 65706,014766218 65138,9651967439 58502,1872823342
65706,014766218 65144,6132597886 61216,5413445529 65706,014766218 65138,9651967439 59003,7062895153
65706,014766218 65144,6132597886 60957,3135633623 65706,014766218 65138,9651967439 58719,3036839029
65706,014766218 65144,6132597886 61643,2034193313 65706,014766218 65138,9651967439 58652,4649808686
65706,014766218 65144,6132597886 61141,4273220134 65706,014766218 65138,9651967439 58688,3685001647
65706,014766218 65144,6132597886 61493,834181463 65706,014766218 65138,9651967439 58719,3036839029
65706,014766218 65144,6132597886 60807,0411839065 65706,014766218 65138,9651967439 58652,4649808686
65706,014766218 65144,6132597886 60273,4867437749 65706,014766218 65138,9651967439 58951,5073703401
65706,014766218 65144,6132597886 61643,8194198676 65706,014766218 65138,9651967439 58951,5073703401
65706,014766218 65144,6132597886 60880,3260953669 65706,014766218 65138,9651967439 59085,6741549527
65706,014766218 65156,3684321066 61623,8586590335 65706,014766218 65144,6132597886 58688,3685001647
65706,014766218 65156,3684321066 61092,3799305764 65706,014766218 65144,6132597886 58845,4568132318
65706,014766218 65156,3684321066 61413,5045371133 65706,014766218 65144,6505204877 58298,8003284187
65706,014766218 65156,3684321066 61265,5665381928 65706,014766218 65144,6505204877 58939,6962597995
65706,014766218 65156,3684321066 61491,213799576 65706,014766218 65144,6505204877 58754,9713936769
65706,014766218 65156,3684321066 60400,1422110688 65706,014766218 65144,6505204877 58232,8374153889
65706,014766218 65156,3684321066 61389,6921892929 65706,014766218 65144,6505204877 58298,8003284187
65706,014766218 65156,3684321066 61092,3799305764 65706,014766218 65144,6505204877 58754,9713936769
65706,014766218 65156,3684321066 61141,4273220134 65706,014766218 65144,6505204877 58911,2131719786
65706,014766218 65156,3684321066 61014,735464133 65706,014766218 65144,6505204877 58911,2131719786
65706,014766218 65156,3684321066 61790,0246278065 65706,014766218 65144,6505204877 58499,4355862264
65706,014766218 65156,3684321066 61929,2283225279 65706,014766218 65144,6505204877 58939,6962597995
65706,014766218 65156,3684321066 60809,0653553387 65706,014766218 65144,6505204877 58969,9456518422
65706,014766218 65156,3684321066 61790,0246278065 65706,014766218 65144,6505204877 58652,4649808686
65706,014766218 65156,3684321066 60654,5340892892 65706,014766218 65144,6505204877 58911,2131719786
65706,014766218 65156,3684321066 60809,0653553387 65706,014766218 65144,6505204877 58776,358837355
